date,region,phenomena,County,GRAV. 10 - PM 10_Valoare [µg/m³],GRAV. 2.5 - PM 2.5_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%],water_average
2019-04-20,Muntenia,['Ploaie'],B,24.38,18.88,1015.35,10.545,61.5,310.5
2019-04-20,Transilvania,['Ninsoare'],BV,25.8,19.28,959.95,7.307499999999999,66.75,310.5
2019-04-21,Banat,"['Ploaie', 'Vânt']",TM,21.0525,19.51,1021.08,13.608,49.4,320.5
2019-04-21,Dobrogea,"['Ploaie', 'Vânt']",CT,27.73666666666667,19.48,1019.9,9.725000000000001,64.25,320.5
2019-04-21,Muntenia,"['Ploaie', 'Vânt']",B,28.60666666666667,21.09,1011.266666666667,12.03833333333333,60.66666666666666,320.5
2019-04-21,Transilvania,"['Ploaie', 'Vânt']",BV,26.935,18.72,955.45,9.0075,62.75,320.5
2019-04-22,Banat,"['Ploaie', 'Vant']",TM,24.51,18.23,1014.9,15.28,47.6,323.6666666666666
2019-04-22,Dobrogea,['Ploaie'],CT,27.19333333333333,17.38,1020.075,9.78,65.0,323.6666666666666
2019-04-22,Muntenia,['Ploaie'],B,25.28833333333334,18.0875,1010.15,12.07833333333333,60.33333333333334,323.6666666666666
2019-04-22,Transilvania,"['Lapoviță', 'Ninsoare', 'Vant', 'Ger', 'Ploaie']",BV,28.89,16.28,953.725,9.2625,70.5,323.6666666666666
2019-04-23,Banat,['Vânt'],TM,23.9625,13.59,1015.86,12.394,59.8,323.0
2019-04-23,Dobrogea,"['Ploaie', 'Vânt']",CT,25.89,12.38,1023.175,10.59,74.25,323.0
2019-04-23,Muntenia,['Ploaie'],B,22.31,9.885,1013.416666666667,11.20833333333333,54.16666666666666,323.0
2019-04-23,Transilvania,['Ploaie'],BV,19.95333333333333,11.82,956.625,9.985000000000001,46.0,323.0
2019-04-24,Banat,['Vant'],TM,28.034,15.67,1017.78,16.666,55.0,312.8333333333334
2019-04-24,Dobrogea,['Temperaturi scăzute'],CT,19.77333333333333,10.28,1023.375,12.01,83.75,312.8333333333334
2019-04-24,Moldova,['Ploaie slabă'],IS,32.676,12.72,1014.2,12.71333333333333,52.66666666666666,312.8333333333334
2019-04-24,Muntenia,['Ploaie slabă'],B,19.11833333333333,11.98666666666667,1013.216666666667,13.21833333333333,67.16666666666667,312.8333333333334
2019-04-24,Transilvania,['Vant'],BV,25.46666666666667,11.37,956.1750000000001,13.625,54.5,312.8333333333334
2019-04-25,Muntenia,['Aversă'],B,26.04,14.0725,1011.733333333333,14.68166666666666,68.33333333333333,304.6666666666666
2019-04-25,Transilvania,['Aversă'],BV,39.00333333333333,16.99,955.5250000000001,14.9675,64.5,304.6666666666666
2019-04-26,Banat,"['Ploaie', 'Averse', 'Descărcări electrice', 'Vijelie', 'Ploi torentiale', 'Grindina']",TM,44.285,19.42,1015.14,20.944,57.4,298.1666666666666
2019-04-26,Dobrogea,"['Ploaie', 'Averse', 'Descărcări electrice', 'Ploi torentiale', 'Vijelie']",CT,18.83666666666667,7.83,1017.55,13.2875,82.0,298.1666666666666
2019-04-26,Moldova,"['Ploaie', 'Averse', 'Descărcări electrice', 'Ploi torentiale', 'Vijelie']",IS,26.918,13.27,1006.133333333333,16.77666666666667,55.33333333333334,298.1666666666666
2019-04-26,Muntenia,"['Ploaie', 'Averse', 'Descărcări electrice', 'Ploi torentiale', 'Vijelie', 'Tunete']",B,35.87333333333333,15.38,1007.55,17.33333333333333,61.66666666666666,298.1666666666666
2019-04-26,Transilvania,"['Ploaie', 'Averse', 'Descărcări electrice', 'Ploi torentiale', 'Vijelie', 'Grindina']",BV,43.09333333333333,19.99,952.5500000000001,17.84,62.75,298.1666666666666
2019-04-27,Banat,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului cu aspect de vijelie', 'Grindina', 'Vijelie']",TM,24.55666666666667,12.04,1011.54,16.428,76.0,287.1666666666667
2019-04-27,Dobrogea,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului cu aspect de vijelie', 'Grindina']",CT,18.47,7.83,1011.675,13.56,73.0,287.1666666666667
2019-04-27,Moldova,"['Averse', 'Descărcări electrice', 'Fenomene specifice instabilității atmosferice']",IS,35.03,13.46,999.6,18.64,49.33333333333334,287.1666666666667
2019-04-27,Muntenia,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului cu aspect de vijelie', 'Grindina']",B,34.91666666666666,17.45,1001.216666666667,19.09833333333333,60.83333333333334,287.1666666666667
2019-04-27,Transilvania,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului cu aspect de vijelie', 'Grindina']",BV,39.79,18.08,946.675,17.6825,66.25,287.1666666666667
2019-04-28,Moldova,['Inundație'],IS,27.884,14.19,995.2333333333332,17.19666666666667,56.66666666666666,275.1666666666667
2019-04-28,Muntenia,['Inundație'],B,16.61666666666666,9.473333333333334,998.9,16.98,68.66666666666667,275.1666666666667
2019-04-30,Dobrogea,"['Averse', 'Vant', 'Furtună']",CT,34.12666666666667,26.49,1003.3,16.195,66.0,255.8333333333333
2019-04-30,Moldova,"['Averse', 'Vant', 'Furtună']",IS,27.066,13.09,994.6333333333333,14.38,78.0,255.8333333333333
2019-04-30,Muntenia,"['Averse', 'Vant', 'Furtună']",B,23.448,10.01666666666667,995.1833333333333,16.3,73.16666666666667,255.8333333333333
2019-04-30,Transilvania,"['Averse', 'Grindina', 'Vant', 'Furtună']",BV,13.535,9.0,941.5,10.9625,88.75,255.8333333333333
2019-05-01,Dobrogea,"['Vijelie', 'Grindina', 'Averse', 'Fenomene electrice', 'Vânt']",CT,11.62666666666667,15.38,1001.875,16.675,56.5,254.1666666666667
2019-05-01,Moldova,"['Vijelie', 'Averse', 'Fulger']",IS,8.488,5.19,988.5999999999999,12.47,87.33333333333333,254.1666666666667
2019-05-01,Muntenia,"['Vijelie', 'Grindina', 'Averse', 'Fulger']",B,12.295,8.72,993.9000000000001,13.96,72.5,254.1666666666667
2019-05-01,Transilvania,"['Vijelie', 'Grindina', 'Ploaie', 'Fulger']",BV,8.81,5.09,938.25,8.955,89.0,254.1666666666667
2019-05-02,Dobrogea,['Ploaie'],CT,16.305,17.93,1003.9,14.0025,66.75,240.3333333333333
2019-05-02,Moldova,['Ploaie'],IS,28.574,15.12,992.9666666666667,14.23,65.66666666666667,240.3333333333333
2019-05-02,Muntenia,"['Furtună', 'Ploaie', 'Grindina', 'Averse']",B,19.425,13.09,996.1,16.665,68.0,240.3333333333333
2019-05-03,Banat,"['Ploaie', 'Vânt']",TM,19.3275,10.21,1008.74,14.756,72.2,244.0
2019-05-03,Dobrogea,"['Soare', 'Vânt', 'Ploaie', 'Vijelie', 'Grindina']",CT,23.03,25.12,1005.825,15.9675,65.25,244.0
2019-05-03,Moldova,"['Ploaie', 'Vijelie', 'Grindina']",IS,29.076,13.27,994.4333333333334,17.62,57.33333333333334,244.0
2019-05-03,Transilvania,"['Ploaie', 'Vânt', 'Vijelie', 'Grindina']",BV,20.165,9.82,944.225,13.5075,75.0,244.0
2019-05-04,Banat,['Averse'],TM,13.226,8.76,1005.52,16.37,69.6,240.0
2019-05-04,Dobrogea,"['Vijelie', 'Grindina', 'Ploaie']",CT,26.705,27.21,1005.025,16.715,73.5,240.0
2019-05-04,Moldova,"['Vijelie', 'Grindina', 'Ploaie', 'Rafale de vânt', 'Averse']",IS,23.392,10.51,995.2333333333332,17.32666666666666,64.33333333333333,240.0
2019-05-04,Transilvania,"['Vijelie', 'Grindina', 'Averse']",BV,22.665,12.09,942.6,13.285,79.25,240.0
2019-05-05,Banat,"['Vijelie', 'Grindina']",TM,10.87,8.21,1001.0,14.16,92.4,248.3333333333333
2019-05-05,Dobrogea,"['Ploaie', 'Fulger', 'Tunet', 'Vijelie', 'Grindina', 'Furtună', 'Tornadă', 'Inundație']",CT,22.075,18.11,1003.425,15.945,77.25,248.3333333333333
2019-05-05,Moldova,"['Ploaie', 'Grindina', 'Vijelie', 'Furtună', 'Tornadă', 'Inundație']",IS,22.642,9.77,993.3000000000001,16.85333333333334,69.0,248.3333333333333
2019-05-05,Transilvania,"['Grindina', 'Vijelie', 'Furtună', 'Tornadă', 'Inundație']",BV,18.265,9.36,938.0749999999999,15.8325,68.75,248.3333333333333
2019-05-06,Banat,"['Fulger', 'Grindina', 'Vijelie', 'Ger']",TM,9.206666666666665,6.39,1005.78,8.580000000000002,97.8,264.0
2019-05-06,Dobrogea,"['Fulger', 'Grindina', 'Vijelie', 'Inundație', 'Averse', 'Descărcări electrice', 'Vant', 'Intensificări puternice ale vântului cu aspect de vijelie', 'Averse torentiale ce vor acumula cantități de 35 - 40 l/mp']",CT,36.525,21.02,1000.25,16.545,76.0,264.0
2019-05-06,Moldova,"['Fulger', 'Grindina', 'Vijelie', 'Inundație', 'Averse', 'Descărcări electrice', 'Vant', 'Ninsoare', 'Lapoviță', 'Ger', 'Averse torentiale', 'Intensificări ale vântului ce pot lua aspect de vijelie']",IS,24.23,8.66,991.2000000000002,14.57333333333333,87.66666666666667,264.0
2019-05-06,Transilvania,"['Fulger', 'Grindina', 'Vijelie', 'Ninsoare', 'Lapoviță', 'Averse', 'Descărcări electrice', 'Vant', 'Ger']",BV,12.995,7.27,937.225,13.57,86.25,264.0
2019-05-07,Dobrogea,"['Tornadă', 'Furtună', 'Grindina', 'Vijelie', 'Ploaie', 'Vant', 'Inundații']",CT,17.945,12.74,1002.825,12.05,74.0,280.0
2019-05-07,Moldova,"['Tornadă', 'Furtună', 'Grindina', 'Vijelie', 'Ploaie', 'Ninsoare', 'Vant', 'Inundații']",IS,6.19,4.42,993.8333333333334,7.236666666666667,94.66666666666667,280.0
2019-05-08,Banat,['Soare'],TM,22.82,14.32,1015.62,10.834,69.0,288.1666666666667
2019-05-08,Dobrogea,"['Vant', 'Ploaie']",CT,18.17,12.83,1010.275,10.385,79.5,288.1666666666667
2019-05-08,Moldova,"['Furtună', 'Vant']",IS,13.014,9.03,1000.766666666667,9.066666666666666,81.33333333333333,288.1666666666667
2019-05-08,Muntenia,"['Cod galben de vânt intens', 'Ploaie']",B,14.98333333333333,8.415,1003.216666666667,11.76666666666667,75.16666666666667,288.1666666666667
2019-05-08,Transilvania,['Precipitații slabe mixte'],BV,15.4,6.64,948.9,7.367500000000001,80.25,288.1666666666667
2019-05-09,Muntenia,"['Ploaie', 'Averse']",B,20.55,12.19333333333333,999.6999999999999,14.51166666666666,64.16666666666667,297.6666666666666
2019-05-09,Transilvania,['Ploi de vară'],BV,20.23,9.81,943.85,10.6575,70.25,297.6666666666666
2019-05-10,Dobrogea,"['Ploaie', 'Fulger', 'Intensificări de vânt']",CT,24.71,11.1,1003.74,13.288,79.6,312.5
2019-05-10,Moldova,"['Ploaie', 'Fulger']",IS,23.274,13.46,995.5666666666666,12.38666666666666,81.33333333333333,312.5
2019-05-10,Muntenia,"['Ploaie', 'Fulger', 'Intensificări de vânt']",B,14.25625,11.06666666666667,996.0666666666667,13.18666666666667,91.5,312.5
2019-05-10,Transilvania,"['Ploaie', 'Grindina']",BV,9.386666666666665,4.19,941.775,9.895,88.25,312.5
2019-05-11,Banat,['Furtună'],TM,16.9425,7.76,1017.125,15.096,73.4,325.6666666666666
2019-05-11,Dobrogea,"['Furtună', 'Fulger', 'Grindina', 'Ploaie']",CT,22.44,15.47,1008.48,14.296,71.0,325.6666666666666
2019-05-11,Moldova,"['Furtună', 'Fulger', 'Ploaie']",IS,25.126,13.09,1000.566666666667,15.12333333333333,78.0,325.6666666666666
2019-05-11,Muntenia,"['Furtună', 'Fulger', 'Ploaie']",B,19.555,12.07,1001.766666666667,15.28666666666667,82.16666666666667,325.6666666666666
2019-05-11,Transilvania,"['Furtună', 'Fulger']",BV,11.08333333333333,5.82,947.6750000000001,11.9725,84.5,325.6666666666666
2019-05-12,Banat,['Ploaie'],TM,11.846,5.56,1017.275,17.166,69.8,332.6666666666666
2019-05-12,Dobrogea,['Ploaie'],CT,5.81,12.2,1014.8,14.462,76.6,332.6666666666666
2019-05-12,Moldova,['Ploaie'],IS,31.076,13.27,1006.466666666667,16.66,71.33333333333333,332.6666666666666
2019-05-12,Muntenia,"['Ploaie', 'Inundație']",B,15.7775,10.38333333333333,1006.266666666667,18.075,69.0,332.6666666666666
2019-05-12,Transilvania,['Ploaie'],BV,11.66,6.72,951.8999999999999,13.575,75.75,332.6666666666666
2019-05-13,Banat,"['Ploaie', 'Grindina']",TM,20.73,10.21,1019.825,17.858,76.4,345.1666666666666
2019-05-13,Dobrogea,['Vant'],CT,18.9,13.01,1016.22,15.416,73.2,345.1666666666666
2019-05-13,Moldova,['Ploaie'],IS,31.54,15.12,1008.433333333333,18.05333333333333,67.0,345.1666666666666
2019-05-13,Muntenia,['Ploaie'],B,21.37875,13.925,1008.166666666667,16.79333333333333,73.16666666666667,345.1666666666666
2019-05-13,Transilvania,['Ploaie'],BV,15.62333333333333,8.36,953.725,15.9825,65.75,345.1666666666666
2019-05-14,Banat,"['Averse', 'Grindina']",TM,15.965,5.65,1018.175,10.782,93.2,349.3333333333334
2019-05-14,Dobrogea,"['Averse', 'Descărcări electrice', 'Vant', 'Vijelie', 'Grindina']",CT,25.89,12.83,1013.12,15.23,85.0,349.3333333333334
2019-05-14,Moldova,"['Averse', 'Tunete', 'Fulger', 'Grindina']",IS,38.104,24.52,1006.433333333333,15.38,86.66666666666667,349.3333333333334
2019-05-14,Muntenia,"['Averse', 'Descărcări electrice', 'Vant']",B,23.98625,13.1,1004.816666666667,15.04833333333333,87.66666666666667,349.3333333333334
2019-05-14,Transilvania,['Averse'],BV,13.75,9.54,950.5250000000001,13.525,78.0,349.3333333333334
2019-05-15,Banat,"['Furtună', 'Vijelie', 'Grindina', 'Inundație', 'Averse', 'Descărcări electrice', 'Vant']",TM,22.98,3.83,1016.625,9.924,89.2,357.5
2019-05-15,Dobrogea,"['Furtună', 'Vijelie', 'Ploaie', 'Averse', 'Descărcări electrice', 'Vant']",CT,25.345,9.19,1008.88,16.028,82.4,357.5
2019-05-15,Moldova,"['Furtună', 'Vijelie', 'Grindina', 'Averse', 'Descărcări electrice', 'Vant']",IS,19.258,15.48,1002.4,16.18666666666666,87.33333333333333,357.5
2019-05-15,Muntenia,"['Averse', 'Vant', 'Vijelie', 'Cantități de apă', 'Furtună', 'Grindina', 'Inundație', 'Descărcări electrice']",B,21.235,14.025,1000.55,16.055,90.66666666666667,357.5
2019-05-15,Transilvania,"['Furtună', 'Vijelie', 'Grindina', 'Averse', 'Descărcări electrice', 'Vant']",BV,20.86333333333333,9.63,945.775,15.89,73.25,357.5
2019-05-16,Dobrogea,"['Ploaie', 'Fulger', 'Trăsnet', 'Vijelie']",CT,23.44,8.83,1007.0,17.268,74.4,372.1666666666666
2019-05-16,Moldova,"['Ploaie', 'Fulger', 'Trăsnet', 'Grindina']",IS,22.546,17.88,1000.833333333333,15.83333333333333,94.33333333333333,372.1666666666666
2019-05-16,Muntenia,"['Ploaie', 'Fulger', 'Trăsnet', 'Vijelie']",B,18.8525,11.3875,1000.2,16.39333333333333,89.5,372.1666666666666
2019-05-16,Transilvania,"['Ploaie', 'Fulger', 'Trăsnet', 'Grindina']",BV,16.87,7.19,946.3,14.7125,84.25,372.1666666666666
2019-05-17,Banat,"['Averse', 'Fenomene electrice', 'Porniri ale vântului', 'Furtună', 'Vijelie', 'Grindina']",TM,20.395,9.4,1015.95,13.27,89.0,385.0
2019-05-17,Dobrogea,"['Innorări', 'Perioade cu soare', 'Averse', 'Furtună', 'Vijelie', 'Grindina']",CT,24.03,12.1,1006.14,17.99,74.4,385.0
2019-05-17,Moldova,"['Ploaie', 'Furtună', 'Vijelie', 'Grindina']",IS,28.9175,15.85,999.1999999999999,18.51666666666667,86.0,385.0
2019-05-17,Muntenia,"['Ploaie', 'Furtună', 'Grindina', 'Fulger', 'Vijelie', 'Inundație']",B,20.84875,13.63,1000.166666666667,16.91833333333333,92.33333333333333,385.0
2019-05-17,Transilvania,"['Ploaie', 'Grindina', 'Furtună', 'Vijelie']",BV,17.47333333333333,9.36,946.9000000000001,14.86,88.25,385.0
2019-05-18,Banat,"['Ploaie', 'Averse']",TM,19.604,11.77,1012.6,17.318,77.2,397.5
2019-05-18,Dobrogea,"['Ploi torentiale', 'Vijelie', 'Grindina', 'Fulger', 'Trăsnet', 'Furtună']",CT,24.215,10.92,1002.5,20.32,73.6,397.5
2019-05-18,Muntenia,"['Ploi torentiale', 'Vijelie', 'Grindina', 'Fulger', 'Trăsnet', 'Furtună']",B,21.7825,13.78666666666667,997.4000000000001,19.7,78.5,397.5
2019-05-18,Transilvania,"['Ploi torentiale', 'Vijelie', 'Grindina', 'Fulger']",BV,18.50333333333333,8.82,945.3499999999999,15.0925,90.0,397.5
2019-05-19,Banat,"['Averse torentiale', 'Fulger', 'Vijelie', 'Grindina', 'Ploaie']",TM,15.6925,11.13,1009.025,19.074,80.4,412.5
2019-05-19,Dobrogea,"['Averse torentiale', 'Fulger', 'Vijelie', 'Grindina', 'Ploaie']",CT,21.805,10.1,1004.22,21.712,72.4,412.5
2019-05-19,Muntenia,"['Averse torentiale', 'Fulger', 'Vijelie', 'Grindina', 'Ploaie']",B,25.41375,14.72,997.1666666666666,21.86666666666666,74.33333333333333,412.5
2019-05-19,Transilvania,"['Averse torentiale', 'Fulger', 'Vijelie', 'Grindina', 'Ploaie']",BV,19.89666666666666,11.72,943.825,18.565,75.75,412.5
2019-05-20,Dobrogea,['Ploaie'],CT,35.25,16.93,1005.42,19.042,79.6,426.1666666666666
2019-05-20,Muntenia,"['Ploaie', 'Averse', 'Grindina', 'Vijelie', 'Fulger', 'Trăsnet']",B,26.906,14.2475,995.5833333333334,21.405,69.66666666666667,426.1666666666666
2019-05-20,Transilvania,"['Vijelie', 'Grindina', 'Furtună']",BV,21.68666666666667,10.99,942.15,19.6425,66.5,426.1666666666666
2019-05-21,Banat,"['Ploaie', 'Instabilitate', 'Vânt']",TM,14.118,7.84,1012.75,16.792,74.6,437.1666666666666
2019-05-21,Dobrogea,"['Ploaie', 'Fulger', 'Tunet', 'Intensificări de vânt']",CT,21.2,6.92,1007.26,18.082,76.0,437.1666666666666
2019-05-21,Muntenia,"['Ploaie', 'Fulger', 'Tunet', 'Intensificări de vânt']",B,15.31,12.985,999.5,18.625,71.16666666666667,437.1666666666666
2019-05-21,Transilvania,"['Ploaie', 'Instabilitate', 'Vânt']",BV,13.93,5.18,944.875,13.335,84.75,437.1666666666666
2019-05-22,Banat,"['Ploaie', 'Fenomene electrice', 'Vant', 'Grindina']",TM,16.334,7.12,1014.925,16.452,83.0,451.0
2019-05-22,Dobrogea,"['Ploaie', 'Fenomene electrice', 'Vant', 'Grindina', 'Inundație']",CT,16.95666666666667,5.46,1007.62,19.308,61.2,451.0
2019-05-22,Moldova,"['Ploaie', 'Fenomene electrice', 'Vant', 'Grindina']",IS,27.342,4.05,997.0333333333333,18.66,65.0,451.0
2019-05-22,Muntenia,"['Ploaie', 'Fenomene electrice', 'Vant', 'Grindina', 'Inundație', 'Averse', 'Descărcări electrice', 'Vijelie']",B,17.29666666666667,8.99,1000.35,18.91333333333334,68.5,451.0
2019-05-22,Transilvania,"['Ploaie', 'Fenomene electrice', 'Vant', 'Grindina', 'Averse', 'Descărcări electrice', 'Vijelie']",BV,17.14,8.73,946.45,13.2975,80.75,451.0
2019-05-23,Banat,['Canicula'],TM,22.915,6.93,1016.4,15.178,83.2,456.5
2019-05-23,Dobrogea,['Canicula'],CT,16.015,12.47,1006.18,20.594,64.4,456.5
2019-05-23,Moldova,"['Averse', 'Canicula']",IS,29.75600000000001,20.28,996.3333333333334,19.53666666666667,66.0,456.5
2019-05-23,Muntenia,"['Averse', 'Canicula']",B,18.80625,8.767499999999998,999.0,19.535,68.83333333333333,456.5
2019-05-23,Transilvania,"['Averse', 'Ploaie', 'Canicula']",BV,11.6,5.18,946.0500000000001,14.82,82.25,456.5
2019-05-24,Dobrogea,"['Ploaie', 'Tunete', 'Fulger', 'Rabufniri de vânt']",CT,15.7375,10.19,1004.06,18.014,78.8,457.8333333333334
2019-05-24,Muntenia,"['Ploaie', 'Tunete', 'Fulger', 'Rabufniri de vânt']",B,18.88,9.3,997.1500000000001,17.09333333333333,83.0,457.8333333333334
2019-05-24,Transilvania,"['Ploi torentiale', 'Tunete', 'Fulger', 'Vijelie', 'Grindina']",BV,11.93333333333334,3.82,944.8499999999999,15.58,77.5,457.8333333333334
2019-05-25,Dobrogea,"['Ploaie', 'Vânt', 'Grindina', 'Averse', 'Vijelie', 'Fulger', 'Vant', 'Descărcări electrice', 'Inundație']",CT,13.195,8.92,1005.36,18.016,82.6,455.6666666666666
2019-05-25,Moldova,"['Ploaie', 'Fulger', 'Tunet', 'Vânt', 'Averse', 'Vijelie', 'Grindina', 'Vant', 'Descărcări electrice', 'Inundație', 'Furtună']",IS,20.82399999999999,16.32,996.6999999999999,17.82333333333333,85.33333333333333,455.6666666666666
2019-05-25,Muntenia,"['Ploaie', 'Fulger', 'Tunet', 'Vânt', 'Averse', 'Vijelie', 'Grindina', 'Vant', 'Descărcări electrice', 'Inundație', 'Furtună']",B,17.41625,11.50333333333333,999.0666666666666,18.47,81.66666666666667,455.6666666666666
2019-05-25,Transilvania,"['Ploaie', 'Fulger', 'Tunet', 'Vânt', 'Furtună', 'Vant']",BV,8.933333333333334,2.73,946.275,14.91,84.25,455.6666666666666
2019-05-26,Muntenia,['Canicula'],B,19.875,13.64333333333333,1003.566666666667,21.255,71.66666666666667,453.1666666666666
2019-05-26,Transilvania,['Canicula'],BV,16.16666666666667,6.82,950.3499999999999,18.08,73.25,453.1666666666666
2019-05-27,Banat,"['Furtună', 'Ciclon', 'Uragan', 'Tornadă', 'Vijelie', 'Grindina', 'Fulger', 'Trăsnet', 'Incendii', 'Canicula', 'Instabilitate atmosferică', 'Averse']",TM,20.9175,9.48,1015.975,19.36,83.2,451.6666666666666
2019-05-27,Dobrogea,"['Inundație', 'Grindina', 'Fulger', 'Trăsnet', 'Incendii', 'Canicula', 'Furtună', 'Instabilitate atmosferică', 'Averse']",CT,18.575,9.01,1012.98,19.942,74.0,451.6666666666666
2019-05-27,Moldova,"['Inundație', 'Grindina', 'Fulger', 'Trăsnet', 'Incendii', 'Canicula', 'Furtună', 'Instabilitate atmosferică', 'Averse']",IS,29.28,16.96,1002.633333333333,22.42333333333333,65.33333333333333,451.6666666666666
2019-05-27,Muntenia,"['Inundație', 'Grindina', 'Fulger', 'Trăsnet', 'Incendii', 'Canicula', 'Furtună', 'Instabilitate atmosferică', 'Averse']",B,29.265,17.785,1003.8,22.61166666666666,69.33333333333333,451.6666666666666
2019-05-27,Transilvania,"['Furtună', 'Ciclon', 'Uragan', 'Tornadă', 'Vijelie', 'Grindina', 'Viscol', 'Canicula', 'Instabilitate atmosferică', 'Averse']",BV,23.5,12.81,950.15,19.7075,69.25,451.6666666666666
2019-05-28,Banat,"['Furtună', 'Grindina', 'Fulger', 'Trăsnet', 'Ploi torentiale', 'Descarcări electrice', 'Vijelie']",TM,19.386,10.67,1011.0,18.63,86.0,453.3333333333334
2019-05-28,Dobrogea,"['Inundație', 'Furtună', 'Grindina', 'Fulger', 'Trăsnet']",CT,21.0525,6.19,1009.36,19.586,85.4,453.3333333333334
2019-05-28,Muntenia,"['Inundație', 'Furtună', 'Grindina', 'Fulger', 'Trăsnet', 'Ploi torentiale', 'Descarcări electrice', 'Vijelie']",B,25.9275,17.4925,999.2166666666667,22.10333333333334,67.5,453.3333333333334
2019-05-28,Transilvania,"['Tornadă', 'Vijelie', 'Grindina', 'Fulger', 'Trăsnet', 'Ploi torentiale', 'Descarcări electrice', 'Furtună']",BV,20.83333333333333,11.82,945.45,22.055,56.75,453.3333333333334
2019-05-29,Banat,"['Ploaie', 'Vijelie', 'Grindina', 'Averse', 'Descărcări electrice']",TM,18.624,6.29,1013.2,18.874,83.8,451.3333333333334
2019-05-29,Dobrogea,"['Ploaie', 'Vijelie', 'Grindina']",CT,31.2275,9.83,1006.08,21.532,77.8,451.3333333333334
2019-05-29,Moldova,"['Ploaie', 'Grindina', 'Vijelie', 'Averse', 'Descărcări electrice']",IS,48.58,5.16,998.1,21.28,77.66666666666667,451.3333333333334
2019-05-29,Muntenia,"['Ploaie', 'Vijelie', 'Grindina', 'Averse', 'Descărcări electrice']",B,30.0075,17.6675,998.4333333333334,22.59,73.33333333333333,451.3333333333334
2019-05-29,Transilvania,"['Vijelie', 'Grindina', 'Ploaie', 'Averse', 'Descărcări electrice']",BV,17.38,6.82,945.65,19.075,78.75,451.3333333333334
2019-05-30,Dobrogea,"['Averse', 'Ploi torentiale']",CT,32.225,8.19,1010.5,22.44,78.0,455.5
2019-05-30,Moldova,"['Averse', 'Ploi torentiale', 'Vijelie', 'Grindina']",IS,27.54666666666667,19.91,1003.5,20.58,87.66666666666667,455.5
2019-05-30,Muntenia,"['Averse', 'Ploi torentiale', 'Descărcări electrice', 'Vant', 'Vijelie', 'Grindina']",B,16.2225,11.7425,1004.0,22.67166666666667,74.5,455.5
2019-05-30,Transilvania,"['Grindina', 'Vijelie', 'Averse', 'Ploi torentiale']",BV,16.20333333333333,8.45,950.875,19.1025,81.25,455.5
2019-05-31,Banat,"['Averse', 'Descărcări electrice', 'Vant', 'Vijelie', 'Posibil grindină']",TM,16.29,7.57,1024.0,14.966,94.4,455.6666666666666
2019-05-31,Dobrogea,"['Averse', 'Descărcări electrice', 'Vant', 'Vijelie', 'Posibil grindină', 'Inundație', 'Grindina', 'Ploi torentiale']",CT,24.39,7.65,1011.46,21.47,80.0,455.6666666666666
2019-05-31,Moldova,"['Averse', 'Descărcări electrice', 'Vant', 'Vijelie', 'Posibil grindină', 'Inundație', 'Ploi torentiale', 'Grindina']",IS,18.12,11.98,1005.966666666667,19.18666666666666,89.33333333333333,455.6666666666666
2019-05-31,Muntenia,"['Averse', 'Descărcări electrice', 'Vant', 'Vijelie', 'Posibil grindină', 'Inundație', 'Grindina', 'Ploi torentiale']",B,19.34125,12.795,1005.666666666667,20.62833333333333,82.0,455.6666666666666
2019-05-31,Transilvania,"['Averse', 'Descărcări electrice', 'Vant', 'Vijelie', 'Posibil grindină']",BV,14.75,6.27,953.5,16.3975,90.25,455.6666666666666
2019-06-01,Banat,"['Ploaie', 'Instabilitate']",TM,13.9225,10.31,1020.0,16.548,94.4,454.6666666666666
2019-06-01,Dobrogea,"['Ploaie', 'Inundație']",CT,19.645,10.74,1010.7,22.146,79.2,454.6666666666666
2019-06-01,Moldova,"['Ploaie', 'Instabilitate', 'Vijelie', 'Grindina', 'Inundație']",IS,15.565,12.9,1004.566666666667,17.60666666666667,91.0,454.6666666666666
2019-06-01,Muntenia,"['Ploaie', 'Instabilitate', 'Inundație', 'Averse', 'Descărcări electrice', 'Vant']",B,17.0725,11.9675,1004.9,19.955,85.5,454.6666666666666
2019-06-01,Transilvania,"['Ploaie', 'Vijelie', 'Grindina']",BV,12.08333333333333,5.45,951.0500000000001,17.8475,84.75,454.6666666666666
2019-06-02,Dobrogea,"['Furtună', 'Fulger', 'Trăsnet', 'Vijelie', 'Grindina', 'Inundație']",CT,13.875,9.74,1010.42,21.806,78.8,452.8333333333334
2019-06-02,Moldova,"['Furtună', 'Fulger', 'Trăsnet', 'Vijelie', 'Grindina', 'Inundație']",IS,18.42,11.06,1004.333333333333,20.15333333333333,81.0,452.8333333333334
2019-06-02,Muntenia,"['Inundație', 'Secetă', 'Furtună', 'Fulger', 'Trăsnet', 'Vijelie', 'Grindina']",B,19.23375,11.785,1004.133333333333,21.565,78.33333333333333,452.8333333333334
