Luna/Zi,County,42i - NO2_Valoare [µg/m³],43i - SO2_Valoare [µg/m³],48i - CO_Valoare [mg/m³],GRAV. 10 - PM 10_Valoare [µg/m³],GRAV. 2.5 - PM 2.5_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%],article_date,region,phenomena
2014-09-26,IS,,7.01,,29.86,22.83,1007.35,12.53,90.0,2014-09-26,Moldova,['Ploaie']
2014-09-27,IS,,7.99,,18.33333333333333,12.86,1009.05,14.07,92.0,2014-09-27,Moldova,"['Vreme frumoasă', 'Ploi slabe']"
2014-09-29,IS,,9.3,,33.59333333333333,16.66,1014.0,15.06666666666666,86.0,2014-09-29,Moldova,"['Cer senin', 'Ploaie']"
2014-09-30,IS,,8.06,,38.4,21.92,1011.45,16.35333333333334,85.0,2014-09-30,Moldova,"['Încălzire', 'Norii vor fi rari', 'Posibilitate de ploaie după lăsarea nopții']"
2014-02-10,IS,,8.09,,32.10666666666666,20.47,1014.5,15.26,70.0,2014-02-10,Moldova,"['Ploaie', 'Răcire']"
2014-04-10,IS,,7.42,,72.055,36.77,1012.8,12.68333333333333,80.0,2014-04-10,Moldova,['Vreme rece']
2014-05-10,IS,,7.79,,54.73,34.24,1011.55,12.36666666666667,74.0,2014-05-10,Moldova,['Ploaie']
2014-06-10,IS,,7.99,,40.73666666666666,22.46,1012.55,14.39333333333333,71.0,2014-06-10,Moldova,['Ploaie']
2014-07-10,IS,,7.67,,28.26,16.12,1014.05,12.55666666666667,87.0,2014-07-10,Moldova,"['Ploaie', 'Vânt']"
2014-08-10,IS,,6.85,,33.19333333333334,14.49,1013.35,13.54333333333333,82.0,2014-08-10,Moldova,['Ploaie']
2014-09-10,IS,,6.6,,25.13,34.43,1011.75,14.62333333333333,92.0,2014-09-10,Moldova,"['Nori', 'Ploi']"
2014-11-10,IS,,8.33,,38.14333333333334,20.83,1010.15,14.72666666666667,94.0,2014-11-10,Moldova,['Ceață']
2014-10-16,IS,,8.13,,29.67,28.98,1002.7,17.42333333333334,98.0,2014-10-16,Moldova,"['Ploaie', 'Vreme caldă']"
2014-10-17,IS,,6.0,,20.155,21.19,1003.55,16.38,96.0,2014-10-17,Moldova,['Ploaie']
2014-10-19,IS,,3.42,,21.29666666666666,15.04,1014.15,8.526666666666666,90.0,2014-10-19,Moldova,['Vreme rece']
2014-10-20,IS,,4.63,,31.99,21.19,1007.1,13.88333333333333,90.0,2014-10-20,Moldova,['Ploaie']
2014-10-21,IS,,5.25,,21.98,20.83,1004.2,13.51666666666667,100.0,2014-10-21,Moldova,"['Ploi', 'Lapoviță', 'Ninsori']"
2014-10-22,IS,,4.87,,,,1001.45,12.66,100.0,2014-10-22,Moldova,"['Ninsoare', 'Inundație']"
2014-10-23,IS,,5.15,,16.8,15.4,1001.15,12.83333333333333,100.0,2014-10-23,Moldova,"['Ploaie', 'Ninsori', 'Lapoviță']"
2014-10-24,IS,,4.46,,17.52,16.49,1009.9,3.713333333333333,100.0,2014-10-24,Moldova,"['Ninsoare', 'Ploi']"
2014-10-26,IS,,4.25,,24.725,23.73,1017.55,1.096666666666666,90.0,2014-10-26,Moldova,['Ninsoare']
2014-10-27,IS,,4.45,,34.38,37.86,1017.5,2.663333333333333,84.0,2014-10-27,Moldova,"['Ploi', 'Lapoviță', 'Ninsori', 'Vânt puternic', 'Ceată', 'Inundație']"
2014-10-28,IS,,4.8,,45.76,41.45,1016.05,2.77,93.0,2014-10-28,Moldova,['Vreme plăcută']
2014-10-29,IS,,4.27,,51.025,43.26,1013.1,3.956666666666667,97.0,2014-10-29,Moldova,"['Ninsori', 'Ger']"
2014-06-11,IS,,6.26,,45.08499999999999,58.7,1009.55,10.80333333333333,96.0,2014-06-11,Moldova,"['Vreme de toamna blanda', 'Ceata']"
2014-08-11,IS,,6.95,,33.19666666666667,31.88,1008.85,11.76333333333333,100.0,2014-08-11,Moldova,['Ceata']
2014-09-11,IS,,6.87,,20.85666666666667,22.28,1009.3,13.50666666666667,95.0,2014-09-11,Moldova,"['Ceată', 'Vreme caldă']"
2014-11-11,IS,,5.91,,43.07666666666668,49.45,1011.85,9.0,100.0,2014-11-11,Moldova,['Ceață']
2014-11-13,IS,,6.7,,21.47,14.13,1008.95,10.47666666666667,100.0,2014-11-13,Moldova,"['Burnită', 'Ploaie']"
2014-11-17,IS,,6.85,,15.68,16.66,1009.3,6.926666666666667,99.0,2014-11-17,Moldova,['Ploi']
2014-11-19,IS,,7.49,,4.28,3.98,1008.75,6.293333333333333,100.0,2014-11-19,Moldova,"['Ploi', 'Ninsoare', 'Ninsoare', 'Lapoviță', 'Ploaie']"
2014-11-20,IS,,5.87,,14.85,2.17,1008.95,4.340000000000001,100.0,2014-11-20,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Zapada', 'Ploaie', 'Vant']"
2014-11-22,IS,,6.33,,13.99333333333333,11.23,1013.8,3.98,99.0,2014-11-22,Moldova,['Ninsoare']
2014-11-24,IS,,6.73,,29.75666666666666,29.35,1017.2,2.843333333333333,100.0,2014-11-24,Moldova,['Ninsoare']
2014-11-25,IS,,5.84,,28.25333333333333,23.91,1017.05,0.05333333333333331,100.0,2014-11-25,Moldova,['Ninsori']
2014-11-26,IS,,4.79,,12.20666666666667,9.6,1015.1,-1.013333333333333,97.0,2014-11-26,Moldova,"['Fulgi', 'Precipitații mixte', 'Ninsoare', 'Burniță', 'Ploaie înghețată', 'Ceață']"
2014-11-29,IS,,,,28.71,30.8,1005.5,0.86,99.0,2014-11-29,Moldova,"['Ninsori', 'Lapoviță']"
2014-11-30,IS,,,,27.01,25.73,1005.3,0.425,99.0,2014-11-30,Moldova,"['Ninsori', 'Lapoviță']"
2014-01-12,IS,,,,41.73333333333333,28.44,1006.1,0.5750000000000001,99.0,2014-01-12,Moldova,['Ninsori']
2014-03-12,IS,,4.46,,18.23,19.38,1016.45,-1.43,97.0,2014-03-12,Moldova,['Ninsoare']
2014-04-12,IS,,4.69,,24.23666666666666,24.64,1014.85,0.4366666666666667,100.0,2014-04-12,Moldova,"['Precipitații mixte', 'Ninsoare', 'Polei']"
2014-05-12,IS,,4.79,,28.995,29.89,1014.7,2.07,99.0,2014-05-12,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']"
2014-06-12,IS,,4.86,,26.94,26.63,1013.15,1.76,100.0,2014-06-12,Moldova,"['Ploaie', 'Burniță', 'Lapoviță', 'Ninsoare']"
2014-07-12,IS,,4.67,,20.435,19.75,1010.85,0.7866666666666667,100.0,2014-07-12,Moldova,"['Ninsori', 'Ploi']"
2014-09-12,IS,,3.85,,12.95,19.39,1010.45,2.173333333333333,100.0,2014-09-12,Moldova,"['Ninsoare', 'Ploi', 'Precipitații mixte', 'Ninsori', 'Vânt puternic']"
2014-12-14,IS,,6.5,,22.35666666666667,41.48,1011.85,3.19,100.0,2014-12-14,Moldova,"['Burniță', 'Ceată']"
2014-12-18,IS,,5.8,,21.96666666666667,26.08,1008.55,4.25,100.0,2014-12-18,Moldova,"['Ceata', 'Ploaie']"
2014-12-19,IS,,5.63,,19.43,24.82,1009.0,3.69,99.0,2014-12-19,Moldova,['Ceata']
2014-12-20,IS,,9.96,,27.18333333333333,11.96,1007.8,5.013333333333334,100.0,2014-12-20,Moldova,['Ploi']
2014-12-21,IS,,6.19,,8.71,23.0,1008.55,5.05,99.0,2014-12-21,Moldova,"['Ploi', 'Lapoviță']"
2014-12-22,IS,,6.5,,8.283333333333333,16.66,1008.7,6.23,90.0,2014-12-22,Moldova,['Ninsoare']
2014-12-23,IS,,6.89,,5.773333333333333,7.97,1005.75,10.97,89.0,2014-12-23,Moldova,"['Ninsoare', 'Nori']"
2014-12-25,IS,,8.9,,34.83333333333334,52.53,1008.0,5.943333333333332,97.0,2014-12-25,Moldova,['Ninsori']
2014-12-26,IS,,7.19,,20.75666666666666,20.47,1010.4,5.04,98.0,2014-12-26,Moldova,['Viscol']
2014-12-27,IS,,5.57,,15.88,18.66,1006.95,1.666666666666667,98.0,2014-12-27,Moldova,"['Ninsori', 'Viscol', 'Viscol']"
2014-12-30,IS,,4.18,,19.14666666666666,8.87,1014.65,-6.39,97.0,2014-12-30,Moldova,"['Ger', 'Ninsori']"
2014-12-31,IS,,6.86,,37.89666666666667,,1020.15,-11.80333333333333,98.0,2014-12-31,Moldova,['Ger']
2015-01-01,IS,,7.33,,68.69749999999999,,1016.6,-7.586666666666666,99.0,2015-01-01,Moldova,['Ger']
2015-02-01,IS,,5.72,,33.91,,1012.5,3.61,95.0,2015-02-01,Moldova,"['Inundație', 'Vijelie', 'Furtună', 'Grindină', 'Ninsoare', 'Ger']"
2015-03-01,IS,,6.05,,17.0475,,1009.95,4.47,87.0,2015-03-01,Moldova,['Ninsoare']
2015-04-01,IS,,6.06,,13.3425,,1004.55,2.966666666666666,92.0,2015-04-01,Moldova,"['Ninsori', 'Vânt puternic']"
2015-05-01,IS,,6.58,,9.6725,,1006.6,1.793333333333333,97.0,2015-05-01,Moldova,"['Ger', 'Ninsori', 'Fulger']"
2015-07-01,IS,,5.92,,13.77,,1019.2,-10.24,92.0,2015-07-01,Moldova,['Vânt']
2015-09-01,IS,,7.2,,46.11499999999999,,1006.15,-5.79,99.0,2015-09-01,Moldova,['Ninsoare']
2015-10-01,IS,,10.69,,25.24333333333334,30.62,994.35,5.546666666666667,91.0,2015-10-01,Moldova,['Ploi']
2015-11-01,IS,,9.81,,15.37666666666667,10.33,995.5,6.093333333333334,91.0,2015-11-01,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']"
2015-01-13,IS,,4.71,,22.7575,35.69,1009.5,2.98,93.0,2015-01-13,Moldova,['Ceata']
2015-01-14,IS,,,,34.4025,44.74,996.0,0.935,99.0,2015-01-14,Moldova,"['Ceată', 'Precipitații slabe']"
2015-01-15,IS,,,,42.60333333333333,50.74,995.6,1.42,99.0,2015-01-15,Moldova,['Ninsoare']
2015-01-17,IS,,,,22.82,28.62,999.3,2.26,100.0,2015-01-17,Moldova,"['Lapoviță', 'Ninsoare']"
2015-01-18,IS,,,,31.52333333333333,33.15,997.5,1.68,100.0,2015-01-18,Moldova,"['Ceată', 'Lapoviță', 'Ninsoare', 'Ploi locale']"
2015-01-19,IS,,,,31.02666666666667,30.44,994.7,1.315,100.0,2015-01-19,Moldova,['Ploaie']
2015-01-20,IS,,3.83,,26.3875,26.63,1004.6,2.48,100.0,2015-01-20,Moldova,"['Ninsoare', 'Ploaie', 'Burnita']"
2015-01-21,IS,,3.41,,27.345,29.16,1006.3,3.183333333333334,100.0,2015-01-21,Moldova,"['Ploaie', 'Burniță', 'Ceață']"
2015-01-22,IS,,4.29,,19.645,24.27,1008.05,4.503333333333334,100.0,2015-01-22,Moldova,"['Burnită', 'Ploaie', 'Precipitații mixte']"
2015-01-23,IS,,5.01,,17.6375,19.0,1005.8,6.573333333333333,100.0,2015-01-23,Moldova,"['Ploaie', 'Precipitații mixte']"
2015-01-24,IS,,5.16,,10.5825,18.11,1004.0,4.329999999999999,100.0,2015-01-24,Moldova,"['Ninsori', 'Lapoviță', 'Inundație']"
2015-01-25,IS,,5.05,,7.915,9.06,1004.2,2.323333333333333,100.0,2015-01-25,Moldova,"['Ploi', 'Lapoviță', 'Ninsoare']"
2015-01-26,IS,,4.98,,20.285,27.0,1008.5,2.303333333333333,100.0,2015-01-26,Moldova,"['Ninsoare', 'Lapoviță']"
2015-01-27,IS,,4.15,,33.34,38.4,1005.6,2.923333333333334,99.0,2015-01-27,Moldova,['Precipitații slabe']
2015-01-28,IS,,2.98,,34.9625,35.14,1002.95,2.47,100.0,2015-01-28,Moldova,['Lapoviță']
2015-01-29,IS,,4.66,,20.4825,19.75,995.95,3.446666666666667,100.0,2015-01-29,Moldova,"['Ceata', 'Ninsoare']"
2015-01-30,IS,,,,14.385,12.86,981.5999999999999,6.666666666666667,89.5,2015-01-30,Moldova,"['Ploi', 'Lapoviță', 'Ninsori', 'Viscol']"
2015-01-02,IS,,6.11,0.71,29.165,27.54,985.45,3.493333333333334,78.5,2015-01-02,Moldova,"['Ninsori', 'Ploaie']"
2015-02-02,IS,,6.51,0.7,22.87,19.75,988.3,3.553333333333333,91.0,2015-02-02,Moldova,"['Ploaie', 'Lapoviță']"
2015-03-02,IS,,4.46,1.05,52.57,59.05,994.05,2.663333333333334,83.5,2015-03-02,Moldova,['Ninsoare']
2015-05-02,IS,,,,29.0375,26.99,995.6,3.04,89.5,2015-05-02,Moldova,['Ploaie']
2015-06-02,IS,,,,13.8125,15.39,1000.5,1.535,84.5,2015-06-02,Moldova,"['Ninsoare', 'Ploaie', 'Lapoviță', 'Vânt puternic', 'Ninsori']"
2015-09-02,IS,2.76,2.49,0.31,12.2175,12.39,999.4000000000001,-1.06,84.0,2015-09-02,Moldova,['Ninsoare']
2015-10-02,IS,3.75,5.86,0.5,22.0975,18.84,1006.5,-2.893333333333333,77.5,2015-10-02,Moldova,"['Ninsoare slaba', 'Fulguieli', 'Ger']"
2015-11-02,IS,2.74,6.12,0.41,32.35666666666667,20.65,1012.95,-3.193333333333333,72.0,2015-11-02,Moldova,"['Ninsoare', 'Vânt']"
2015-02-13,IS,5.75,6.93,1.21,64.11999999999999,77.54,1013.7,1.4,78.0,2015-02-13,Moldova,"['Ger', 'Ger']"
2015-02-14,IS,5.17,5.63,0.93,57.8,62.5,1010.45,2.303333333333333,81.5,2015-02-14,Moldova,['Ger']
2015-02-15,IS,3.21,7.44,0.56,19.28,17.75,1010.25,1.156666666666667,94.0,2015-02-15,Moldova,"['Ceata', 'Precipitații slabe', 'Racire', 'Burnita']"
2015-02-16,IS,3.67,7.19,0.54,30.98,14.13,1016.7,-0.1433333333333333,80.0,2015-02-16,Moldova,['Ceață']
2015-02-19,IS,6.4,6.97,1.15,55.76750000000001,51.63,1016.766666666667,1.746666666666667,72.5,2015-02-19,Moldova,"['Ninsori slabe', 'Lapoviță']"
2015-02-20,IS,5.71,7.34,0.76,44.105,49.09,1012.6,4.626666666666666,88.5,2015-02-20,Moldova,['Precipitații slabe']
2015-02-21,IS,4.04,7.82,0.64,33.44,29.17,1007.333333333333,6.003333333333334,83.5,2015-02-21,Moldova,"['Burnita', 'Vant puternic']"
2015-02-22,IS,3.64,8.3,0.57,23.19,17.94,1005.633333333333,6.853333333333333,81.0,2015-02-22,Moldova,['Ploaie']
2015-02-23,IS,4.0,9.33,0.64,25.095,21.74,1003.366666666667,8.84,84.5,2015-02-23,Moldova,['Ploaie']
2015-02-24,IS,4.77,8.9,0.79,15.695,14.13,1001.866666666667,8.003333333333332,97.0,2015-02-24,Moldova,['Ploaie']
2015-02-25,IS,6.09,8.82,0.93,10.07666666666667,13.22,1004.933333333333,7.373333333333334,97.5,2015-02-25,Moldova,['Ploi']
2015-02-26,IS,5.67,8.54,0.94,16.0425,15.76,1008.066666666667,7.77,97.5,2015-02-26,Moldova,['Ploaie']
2015-02-27,IS,4.62,8.52,1.11,21.5675,23.0,1008.133333333333,7.366666666666667,96.0,2015-02-27,Moldova,['Ploi']
2015-02-28,IS,3.99,8.9,0.95,31.6225,24.64,1008.766666666667,5.833333333333333,95.5,2015-02-28,Moldova,['Ploi slabe']
2015-02-03,IS,3.42,9.71,0.91,29.1825,24.64,1002.566666666667,9.956666666666667,86.0,2015-02-03,Moldova,"['Precipitații slabe', 'Ninsori']"
2015-05-03,IS,4.72,8.68,0.39,46.27250000000001,30.07,1015.8,5.006666666666667,65.5,2015-05-03,Moldova,"['Ninsori', 'Precipitații mixte']"
2015-06-03,IS,3.93,6.78,0.47,35.3175,26.27,1018.3,3.683333333333334,81.0,2015-06-03,Moldova,"['Ninsori', 'Precipitații mixte']"
2015-07-03,IS,3.64,5.23,0.46,28.6875,23.18,1022.566666666667,2.263333333333333,71.5,2015-07-03,Moldova,['Ninsoare']
2015-11-03,IS,5.91,5.34,1.26,,,1008.333333333333,3.84,76.5,2015-11-03,Moldova,['Ploaie']
2015-12-03,IS,5.47,5.75,0.94,,,1004.566666666667,4.96,87.0,2015-12-03,Moldova,['Ploaie']
2015-03-13,IS,3.78,5.93,0.77,,,1005.966666666667,5.023333333333333,89.0,2015-03-13,Moldova,['Ploi']
2015-03-15,IS,3.34,6.2,0.77,,,1021.833333333333,6.776666666666666,84.5,2015-03-15,Moldova,"['Inundație', 'Avalanșă']"
2015-03-16,IS,4.22,7.13,0.96,,,1025.566666666667,7.866666666666667,65.0,2015-03-16,Moldova,['Soare']
2015-03-17,IS,3.56,6.17,0.84,,,1024.066666666667,5.06,57.5,2015-03-17,Moldova,"['Ninsoare', 'Precipitații mixte']"
2015-03-18,IS,3.72,5.86,0.87,,,1017.7,1.506666666666667,88.0,2015-03-18,Moldova,['Ninsori']
2015-03-19,IS,3.35,6.66,0.74,,,1014.233333333333,2.716666666666667,92.0,2015-03-19,Moldova,"['Ninsoare', 'Ploaie']"
2015-03-20,IS,3.41,7.63,0.66,35.1875,28.26,1012.066666666667,4.943333333333332,91.0,2015-03-20,Moldova,['Ninsori']
2015-03-21,IS,5.23,8.79,0.89,38.375,44.2,1008.3,6.953333333333333,69.5,2015-03-21,Moldova,"['Vremea insorita', 'Temperaturi in crestere']"
2015-03-23,IS,3.62,7.35,0.85,31.11,18.66,1013.0,4.263333333333333,54.0,2015-03-23,Moldova,['Fulger']
2015-03-24,IS,4.77,5.41,0.6,26.8625,36.0,1010.333333333333,6.766666666666666,59.5,2015-03-24,Moldova,['Ploaie']
2015-03-26,IS,4.44,6.05,0.3,18.155,20.65,1006.433333333333,11.33666666666667,73.0,2015-03-26,Moldova,"['Cer senin', 'Vreme frumoasă']"
2015-03-28,IS,6.32,5.56,0.49,29.6025,33.99,1000.333333333333,9.013333333333334,94.5,2015-03-28,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']"
2015-03-29,IS,4.7,5.55,0.43,10.7275,14.8,999.0,6.426666666666667,95.5,2015-03-29,Moldova,['Ploaie']
2015-03-30,IS,4.91,6.27,0.46,12.96,24.31,996.1,10.30333333333333,86.5,2015-03-30,Moldova,['Ploi']
2015-03-31,IS,4.78,7.03,0.38,20.135,13.04,996.5,10.30333333333333,72.5,2015-03-31,Moldova,"['Ploi', 'Ninsori']"
2015-01-04,IS,4.97,7.43,0.4,19.29333333333333,7.43,994.6999999999999,10.07,68.0,2015-01-04,Moldova,"['Ploi', 'Lapoviță', 'Ninsori', 'Ploaie', 'Lapoviță', 'Ninsoare']"
2015-02-04,IS,6.08,6.5,0.44,22.29333333333333,19.2,1000.2,5.923333333333333,70.5,2015-02-04,Moldova,['Ploaie']
2015-03-04,IS,4.54,4.68,0.33,7.695,10.87,996.1,3.973333333333333,81.0,2015-03-04,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']"
2015-04-04,IS,7.15,4.31,0.55,22.17,15.58,1002.666666666667,4.58,82.0,2015-04-04,Moldova,"['Lapoviță', 'Ninsori']"
2015-05-04,IS,5.87,4.21,0.51,20.51666666666667,17.93,1006.566666666667,5.97,72.5,2015-05-04,Moldova,"['Ploi', 'Precipitații mixte']"
2015-06-04,IS,4.57,5.0,0.43,9.996666666666668,12.68,1007.966666666667,5.576666666666667,92.0,2015-06-04,Moldova,"['Ploi', 'Ninsori']"
2015-07-04,IS,4.1,5.08,0.4,14.43666666666667,11.77,1006.833333333333,6.756666666666667,74.5,2015-07-04,Moldova,"['Ploi', 'Ninsori', 'Viscol']"
2015-08-04,IS,3.73,4.83,0.41,20.62,23.0,1007.8,8.246666666666668,64.0,2015-08-04,Moldova,['Ploaie']
2015-04-14,IS,3.5,4.28,0.66,18.13666666666667,13.4,1010.866666666667,9.74,58.5,2015-04-14,Moldova,"['Ploaie', 'Vânt']"
2015-04-15,IS,6.38,3.59,0.8,32.66333333333333,20.47,1008.0,11.67666666666667,53.5,2015-04-15,Moldova,['Ploaie']
2015-04-19,IS,3.95,3.67,0.82,7.532499999999999,10.87,1006.433333333333,6.923333333333335,76.0,2015-04-19,Moldova,"['Ploi', 'Vânt puternic']"
2015-04-20,IS,3.78,3.53,0.84,8.922500000000001,8.33,1001.566666666667,6.753333333333333,86.0,2015-04-20,Moldova,"['Ploi', 'Lapoviță', 'Ninsori']"
2015-04-21,IS,3.42,4.01,0.69,8.276666666666666,5.25,1005.8,5.503333333333334,89.0,2015-04-21,Moldova,"['Ploaie', 'Ninsoare']"
2015-04-22,IS,4.23,,0.56,18.25666666666667,7.06,1010.066666666667,6.693333333333334,77.0,2015-04-22,Moldova,"['Ploi', 'Lapoviță', 'Ninsori']"
2015-04-23,IS,5.49,3.67,0.61,23.41333333333333,11.77,1009.466666666667,11.77666666666667,59.0,2015-04-23,Moldova,"['Cer senin', 'Temperaturi in crestere']"
2015-04-24,IS,6.03,4.28,0.62,38.37333333333333,21.01,1006.766666666667,15.74333333333333,54.0,2015-04-24,Moldova,['Caniculă']
2015-04-27,IS,4.15,3.99,0.66,32.57,18.66,1003.166666666667,18.29333333333333,67.5,2015-04-27,Moldova,['Fulger']
2015-04-28,IS,3.52,2.69,0.49,34.36333333333334,22.28,1001.6,17.86,72.0,2015-04-28,Moldova,"['Furtună', 'Grindină']"
2015-04-30,IS,4.44,5.71,0.35,18.08333333333333,9.6,1008.366666666667,11.43,84.5,2015-04-30,Moldova,['Ploaie']
2015-01-05,IS,7.31,5.22,0.48,30.31666666666667,17.75,1003.966666666667,14.46,77.0,2015-01-05,Moldova,"['Fulger', 'Ploaie']"
2015-02-05,IS,5.27,6.16,0.48,23.59,14.67,1000.733333333333,15.92333333333333,78.0,2015-02-05,Moldova,"['Furtună', 'Fulger', 'Inundație']"
2015-03-05,IS,3.83,5.11,0.42,13.75666666666667,10.5,1003.666666666667,14.91,71.5,2015-03-05,Moldova,"['Averse', 'Fulger']"
2015-04-05,IS,5.29,5.4,0.47,24.52,16.12,1006.966666666667,15.84333333333333,68.0,2015-04-05,Moldova,"['Averse', 'Fulger', 'Averse', 'Ploaie', 'Răcire', 'Inundație', 'Brumă', 'Vreme caldă', 'Secetă', 'Frig']"
2015-05-05,IS,4.33,5.76,0.52,25.85333333333334,15.39,1006.1,20.61666666666666,74.0,2015-05-05,Moldova,['Averse']
2015-06-05,IS,3.2,5.91,0.47,22.66,14.31,1005.633333333333,19.32,77.0,2015-06-05,Moldova,"['Fulger', 'Averse', 'Vijelie', 'Averse', 'Furtună', 'Vijelie', 'Grindină']"
2015-07-05,IS,3.54,5.89,0.49,15.95,12.32,1003.3,16.45333333333333,83.5,2015-07-05,Moldova,"['Furtună', 'Grindină', 'Inundație', 'Secetă']"
2015-08-05,IS,4.24,5.22,0.48,24.83333333333333,8.51,1007.333333333333,16.01,68.5,2015-08-05,Moldova,"['Averse', 'Descărcări electrice']"
2015-09-05,IS,4.05,5.46,0.51,23.41333333333333,11.77,1008.166666666667,16.07,58.5,2015-09-05,Moldova,['Fulger']
2015-10-05,IS,4.35,3.96,0.54,21.0,10.14,1008.266666666667,16.25,52.5,2015-10-05,Moldova,"['Inundație', 'Furtună', 'Grindină']"
2015-11-05,IS,3.92,4.48,0.59,27.68,13.22,1011.133333333333,14.95666666666667,76.0,2015-11-05,Moldova,"['Fulger', 'Ploaie', 'Averse']"
2015-12-05,IS,4.17,5.16,0.58,18.64666666666666,11.23,1013.833333333333,17.28333333333333,71.0,2015-12-05,Moldova,['Ploaie']
2015-05-13,IS,4.92,4.93,0.56,28.08333333333333,14.31,1007.466666666667,18.76333333333334,60.5,2015-05-13,Moldova,"['Furtună', 'Grindină', 'Avalanșă']"
2015-05-14,IS,4.37,5.18,0.6,25.37666666666667,15.58,1000.333333333333,17.28,84.5,2015-05-14,Moldova,"['Fulger', 'Ploaie']"
2015-05-15,IS,4.1,7.38,0.57,18.86,10.86,1003.633333333333,15.67,67.0,2015-05-15,Moldova,"['Fulger', 'Ploaie']"
2015-05-16,IS,4.84,7.7,0.6,26.295,12.68,1008.733333333333,15.99666666666667,65.5,2015-05-16,Moldova,"['Ploaie', 'Fulger']"
2015-05-17,IS,4.51,7.04,0.64,25.56,14.85,1008.566666666667,17.11333333333333,66.5,2015-05-17,Moldova,['Ploaie']
2015-05-18,IS,4.29,7.32,0.65,24.365,10.51,1008.466666666667,17.55,70.5,2015-05-18,Moldova,['Ploaie']
2015-05-19,IS,3.96,7.08,0.63,34.475,20.83,1004.266666666667,21.15666666666667,71.0,2015-05-19,Moldova,"['Averse', 'Caniculă']"
2015-05-21,IS,3.96,8.19,0.6,36.95666666666667,18.29,1007.366666666667,22.65333333333334,53.0,2015-05-21,Moldova,['Ploi']
2015-05-22,IS,4.64,7.69,0.64,41.56666666666667,17.93,1007.866666666667,22.6,55.0,2015-05-22,Moldova,"['Caniculă', 'Furtună', 'Vijelie', 'Averse']"
2015-05-23,IS,4.7,7.58,0.69,33.16666666666666,17.39,1005.6,21.19333333333333,72.5,2015-05-23,Moldova,"['Furtună', 'Grindină']"
2015-05-24,IS,4.22,7.29,0.72,41.39000000000001,19.38,1003.366666666667,22.21666666666667,72.5,2015-05-24,Moldova,"['Furtună', 'Vijelie', 'Grindină', 'Averse', 'Furtună', 'Vijelie']"
2015-05-25,IS,4.2,7.48,0.74,33.67666666666667,19.02,1002.233333333333,22.19333333333333,75.0,2015-05-25,Moldova,"['Averse', 'Descărcări electrice']"
2015-05-26,IS,4.83,7.76,0.77,37.98666666666667,15.58,997.6666666666666,22.18,69.0,2015-05-26,Moldova,"['Fulger', 'Inundație']"
2015-05-27,IS,,7.45,0.72,22.67,8.51,998.2000000000002,17.36,77.5,2015-05-27,Moldova,"['Fulger', 'Grindină', 'Inundație']"
2015-05-28,IS,,,,9.033333333333333,5.8,1000.6,13.205,79.0,2015-05-28,Moldova,['Ploaie']
2015-05-29,IS,,,,20.30666666666666,12.86,1001.05,16.515,61.5,2015-05-29,Moldova,['Perioade insorite']
2015-01-06,IS,,,,28.96,8.7,1006.6,23.755,58.0,2015-01-06,Moldova,"['Ploi rapide de vară', 'Caniculă']"
2015-02-06,IS,,,,25.5,11.41,1006.5,24.69,59.0,2015-02-06,Moldova,"['Furtună', 'Grindină', 'Caniculă']"
2015-03-06,IS,,,,32.72333333333334,16.3,1007.0,25.235,61.0,2015-03-06,Moldova,"['Furtună', 'Grindină', 'Averse']"
2015-04-06,IS,4.3,6.52,0.24,38.66333333333333,20.1,1009.433333333333,22.76,75.5,2015-04-06,Moldova,"['Ploaie', 'Furtună', 'Vijelie', 'Grindină', 'Avalanșă']"
2015-05-06,IS,2.94,6.33,0.2,23.36,8.15,1013.433333333333,21.24333333333334,54.5,2015-05-06,Moldova,['Averse']
2015-06-06,IS,4.11,6.26,0.16,16.29333333333333,2.35,1015.3,20.73333333333333,55.0,2015-06-06,Moldova,['Cer senin']
2015-07-06,IS,5.33,8.73,0.26,21.66,11.77,1015.433333333333,22.65666666666667,49.5,2015-07-06,Moldova,['Temperaturi ridicate']
2015-09-06,IS,5.97,6.12,0.24,33.51333333333333,19.56,1006.1,24.70333333333333,58.0,2015-09-06,Moldova,"['Inundație', 'Furtună', 'Fulger']"
2015-10-06,IS,5.24,4.96,0.23,36.64,16.66,1007.333333333333,25.44,57.5,2015-10-06,Moldova,"['Averse', 'Descărcări electrice']"
2015-11-06,IS,5.75,5.06,0.23,35.91,16.48,1008.366666666667,24.05333333333333,56.5,2015-11-06,Moldova,"['Furtună', 'Vijelie', 'Grindină', 'Inundație']"
2015-06-15,IS,8.59,5.47,0.24,34.06,17.94,1002.433333333333,23.76,77.0,2015-06-15,Moldova,"['Caniculă', 'Averse', 'Fulger', 'Vânt', 'Instabilitate', 'Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Grindină']"
